radius_mm,height_mm
24.42384769539078,57.85922835645384
24.498997995991985,57.90170100868143
24.574148296593187,57.94416076697999
24.649298597194388,57.986607515415464
24.72444889779559,58.0290411398684
24.799599198396795,58.0714615280083
24.874749498997996,58.113868569268405
24.949899799599198,58.15626215482082
25.025050100200396,58.19864217755204
25.1002004008016,58.24100853203884
25.175350701402802,58.28336111452456
25.250501002004004,58.325699822895736
25.325651302605205,58.36802455665906
25.40080160320641,58.410335216918746
25.475951903807612,58.4526317063542
25.551102204408814,58.49491392919802
25.626252505010015,58.537181791214394
25.70140280561122,58.579435199677725
25.776553106212422,58.62167406335166
25.851703406813623,58.663898292468424
25.926853707414825,58.7061077987084
26.00200400801603,58.74830249518012
26.07715430861723,58.79048229640044
26.152304609218433,58.83264711827513
26.227454909819635,58.87479687807967
26.30260521042084,58.91693149444034
26.37775551102204,58.959050887315634
26.452905811623243,59.001154977977926
26.528056112224448,59.043243688995396
26.60320641282565,59.08531694421424
26.67835671342685,59.12737466874116
26.753507014028052,59.16941678892606
26.828657314629258,59.21144323234505
26.90380761523046,59.25345392778368
26.97895791583166,59.295448805220424
27.054108216432862,59.33742779581039
27.129258517034067,59.3793908318693
27.20440881763527,59.42133784685767
27.27955911823647,59.46326877536525
27.354709418837672,59.505183553095684
27.429859719438877,59.54708211685137
27.50501002004008,59.588964404518585
27.58016032064128,59.63083035505278
27.655310621242485,59.672679908464126
27.730460921843687,59.71451300580323
27.805611222444888,59.75632958914709
27.88076152304609,59.79812960158527
27.955911823647295,59.839912987206205
28.031062124248496,59.881679691083754
28.106212424849698,59.92342965926396
28.1813627254509,59.96516283875196
28.256513026052104,60.006879177499094
28.331663326653306,60.048578624390224
28.406813627254508,60.090261129231195
28.48196392785571,60.13192664273651
28.557114228456914,60.173575116517156
28.632264529058116,60.2152065030686
28.707414829659317,60.256820755759
28.782565130260522,60.29841782881752
28.85771543086172,60.33999767732284
28.932865731462922,60.381560257191865
29.008016032064123,60.423105525168516
29.083166332665325,60.46463343881275
29.15831663326653,60.50614395648967
29.23346693386773,60.54763703735888
29.308617234468933,60.589112641363876
29.383767535070135,60.63057072922166
29.45891783567134,60.672011262412504
29.53406813627254,60.713434203169804
29.609218436873743,60.75483951447012
29.684368737474948,60.79622716002334
29.75951903807615,60.83759710426299
29.83466933867735,60.878949312336644
29.909819639278552,60.920283750096516
29.984969939879758,60.96160038409016
30.06012024048096,61.002899181551285
30.13527054108216,61.04418011039071
30.210420841683362,61.08544313918747
30.285571142284567,61.12668823717997
30.36072144288577,61.167915374257355
30.43587174348697,61.20912452095093
30.511022044088172,61.25031564842572
30.586172344689377,61.291488728472146
30.66132264529058,61.332643733497825
30.73647294589178,61.37378063651946
30.811623246492985,61.41489941115486
30.886773547094187,61.45600003161505
30.961923847695388,61.49708247269649
31.03707414829659,61.53814670977346
31.112224448897795,61.579192718790424
31.187374749498996,61.62022047625463
31.262525050100198,61.66122995922871
31.3376753507014,61.70222114532346
31.412825651302605,61.74319401269063
31.487975951903806,61.78414854001589
31.563126252505008,61.825084706511866
31.63827655310621,61.86600249191124
31.713426853707414,61.90690187645997
31.788577154308616,61.94778284091061
31.863727454909817,61.988645366515705
31.938877755511022,62.029489435021254
32.014028056112224,62.07031502866031
32.089178356713425,62.11112213014661
32.16432865731463,62.15191072266833
32.23947895791583,62.192680789881926
32.31462925851703,62.233432315906
32.38977955911824,62.274165285315334
32.46492985971944,62.31487968313491
32.54008016032064,62.355575494834106
32.61523046092184,62.396252706320865
32.690380761523045,62.43691130393604
32.765531062124246,62.477551274447755
32.84068136272545,62.51817260504583
32.91583166332665,62.558775283336324
32.99098196392785,62.59935929733614
33.06613226452905,62.63992463546767
33.141282565130254,62.68047128655353
33.216432865731456,62.720999239811356
33.291583166332664,62.761508484848704
33.366733466933866,62.801999011657955
33.44188376753507,62.84247081061134
33.51703406813627,62.882923872456
33.59218436873747,62.923358188309116
33.66733466933867,62.96377374965312
33.74248496993987,63.00417054833094
33.817635270541075,63.04454857654132
33.892785571142284,63.084907826834204
33.967935871743485,63.12524829210618
34.04308617234469,63.16556996559597
34.11823647294589,63.205872840880005
34.19338677354709,63.24615691186801
34.26853707414829,63.286422172798716
34.34368737474949,63.32666861823553
34.4188376753507,63.36689624306237
34.4939879759519,63.40710504247948
34.569138276553105,63.4472950119993
